,0,1,2,3,4,5,6,7,keras
363,134.9779808,33,0,0,2,10400,557.6779226,0.411799146,0.193995296955
364,5.612824561,100,0,0,2,342000,161.6386006,0.137240782,0.00653037056327
365,13.92403975,0,0,0,1,390757,28.52517713,0.149843541,0.331088006496
366,29.6385051,100,0,0,2,196722,47.75251607,0.357496675,0.520091712475
367,10.89967691,0,0,0,1,603550,196.1136581,0.02376446,0.349897921085
368,7.674284963,0,0,0,1,752618,62.92278027,0.803256699,0.474141597748
369,161.2678405,89,0,0,1,27830,20.34701459,0.08828374,0.868416905403
370,5.759298246,100,0,0,2,342000,182.9634566,0.135661385,-0.0389797724783
371,34.17168049,100,0,0,2,112622,28.77488754,0.254902585,0.52480494976
372,57.57717498,0,0,0,1,118484,36.71748149,0.184859415,0.12327426672
373,10.84017894,100,0,0,2,603550,311.1603512,0.038341087,0.189905717969
374,151.5785177,0,0,0,1,26338,33.81060938,0.491134823,0.072474271059
375,10.7706205,100,0,0,2,603550,289.7057493,0.039038676,0.2080013901
376,18.52504911,0,0,0,1,245857,13.8889073,0.166568242,0.267001420259
377,63.91679045,0,0,0,1,118484,29.01885819,0.183247969,0.123966038227
378,20.64898672,100,0,0,2,143100,83.78094601,0.031798782,0.132079169154
379,11.11453566,0,0,0,1,603550,148.1186711,0.011513845,0.398299247026
380,4.11409259,0,0,0,1,2381741,228.915952,0.05977431,0.169183939695
381,13.20909705,100,0,0,1,799380,23.61134593,0.325041166,0.334122747183
382,2.964369871,100,0,0,2,622984,17.01594078,0.333645938,0.78966075182
383,3.986804517,100,0,0,2,1284000,23.65236357,0.373312034,1.63556873798
384,10.69435507,0,0,0,1,603550,250.5780888,0.00998782,0.270579069853
385,170.002316,100,0,0,2,26338,46.79306593,0.134634183,2.28577208519
386,65.61121333,0,0,0,1,118484,27.67652052,0.181574687,0.123103201389
387,186.8487244,0,0,0,1,27830,23.99995436,0.06,0.341209918261
388,35.03085543,100,0,0,2,112622,31.01526554,0.245161239,0.532228946686
389,5.39073466,3,0,0,3,1240192,41.3864041,0.292414139,2.12620329857
390,12.82869974,0,0,0,1,799380,21.41411052,0.343999046,0.531827867031
391,11.43264518,0,0,0,1,603550,118.3073894,0.012820299,0.40582498908
392,149.5298958,100,0,0,2,27830,18.9457458,0.083161583,2.17326688766
393,2.71815488,100,0,0,2,622984,14.28373981,0.259607822,0.794143140316
394,14.01050269,0,0,0,1,390757,21.24877429,0.166618761,0.332595288754
395,53.16111649,100,0,0,2,56785,33.89092289,0.150644943,0.758865535259
396,10.95001905,0,0,0,1,603550,202.6585798,0.038102819,0.338125705719
397,2.891512463,100,0,0,2,622984,17.41374391,0.490001219,0.786848783493
398,17.31030233,100,0,0,2,245857,8.57058119,0.196726992,0.501003921032
399,7.043771117,100,0,0,3,644329,25.4161842,0.540231034,2.0250184536
400,2.825027609,100,0,0,2,622984,19.96737755,0.486474084,0.776899695396
401,20.23692445,0,0,0,1,447400,145.3887066,0.03,0.323033004999
402,12.44107558,0,0,0,1,799380,21.25979085,0.334928057,0.530435919762
403,5.20471427,0,0,0,1,1240192,36.20940436,0.302160712,0.654357552528
404,2.927457206,100,0,0,2,622984,18.08817508,0.337310834,0.785301685333
405,3.11564984,130,0,0,2,622984,15.0626569,0.73,0.944060325623
406,178.3479763,0,0,0,1,26338,52.48366269,0.123678464,0.2110003829
407,18.5515266,100,0,0,2,447400,75.74480851,0.156822869,0.632558882236
408,21.34050688,100,0,0,2,245857,30.46022073,0.184863092,0.494855523109
409,21.81221198,100,0,0,2,245857,33.24100375,0.187139344,0.494343459606
410,59.17466493,0,0,0,1,118484,43.14118238,0.189103866,0.107948988676
411,23.47252371,0,0,0,1,274200,27.65285018,0.486953366,0.273876905441
412,35.86135036,100,0,0,2,112622,31.80955051,0.24457363,0.544812679291
413,54.45937004,0,0,0,1,118484,32.90348873,0.295243191,0.136750400066
414,22.75948578,100,0,0,2,274200,27.97832335,0.439171121,0.583792567253
415,25.89579203,0,0,0,1,196722,43.99963477,0.47982953,0.238070785999
416,7.465116826,100,0,0,2,637657,0.0,0.526282094,0.969799757004
417,38.38018327,100,0,0,2,112622,36.45471795,0.206493059,0.574595212936
418,5.576073705,100,0,0,2,1240192,41.78486175,0.286422573,1.55190336704
419,165.9166983,100,0,0,2,26338,43.78889493,0.144322567,2.25426864624
420,51.95303337,100,0,0,2,56785,32.14176626,0.158169423,0.742124021053
421,25.25250862,100,0,0,2,196722,41.37262946,0.287787406,0.451088041067
422,11.16795792,0,0,0,1,603550,203.3831701,0.052035934,0.336307436228
423,30.60778154,100,0,0,2,196722,43.94271385,0.357922387,0.553981840611
424,7.020092307,100,0,0,2,637657,0.0,0.32910695,0.960036695004
425,62.29797272,0,0,0,1,118484,26.29449749,0.191481404,0.132356315851
426,4.120469626,100,0,0,2,1284000,26.8162198,0.364079422,1.62613451481
427,2.858712262,100,0,0,2,622984,16.25205752,0.431350753,0.790132343769
428,39.96688036,100,0,0,2,112622,37.88944806,0.18514296,0.599333822727
429,60.73533979,0,0,0,1,118484,32.56114954,0.198766678,0.12403523922
430,7.166638177,100,0,0,2,637657,0.0,0.265961304,0.963251709938
431,3.84738162,100,0,0,2,1284000,25.81473846,0.47385844,1.62321937084
432,36.84386227,0,0,0,1,238533,43.11005603,0.835418384,0.229125767946
433,36.05526699,100,0,0,2,238533,36.03047454,0.892518682,0.773463964462
434,173.2360847,100,0,0,1,26338,51.24153914,0.13707366,0.986009180546
435,36.37847784,100,0,0,2,71740,70.44623022,0.226909893,0.336055129766
436,34.99863396,200,0,0,2,71740,46.0607999,0.247091742,0.942694664001
437,37.5907233,0,0,0,1,238533,58.24894864,0.817589264,0.20952552557
438,144.9128279,0,0,0,1,27830,13.53159243,0.148040951,0.0983516871929
439,175.8576581,0,0,0,1,26338,52.20386055,0.132139083,0.192063331604
440,5.757856042,121,0,0,2,1240192,39.46097264,0.265501146,1.71667051315
441,36.98157234,100,0,0,2,71740,92.4048297,0.197849373,0.280538707972
442,7.326572123,100,0,0,2,637657,0.0,0.270115517,0.966760456562
443,4.841673709,100,0,0,2,1240192,26.98479434,0.297113894,1.59610533714
444,2.754812323,0,0,0,1,622984,14.24307254,0.353456654,0.445672124624
445,19.6170295,0,0,0,1,447400,124.1090975,0.034542585,0.329890370369
446,18.96100172,100,0,0,2,245857,16.55630561,0.16952513,0.500741779804
447,35.72344578,100,0,0,2,71740,59.4716366,0.248276114,0.361661553383
448,24.19828592,0,0,0,1,274200,31.47041295,0.476689383,0.271391153336
449,13.96330239,0,0,0,1,587041,13.85850308,0.511253925,0.44363155961
450,7.461389443,0,0,0,1,752618,52.27383468,0.798494925,0.478364765644
451,19.95176576,0,0,0,1,447400,133.7813903,0.032200202,0.32674446702
452,14.29473921,0,0,0,1,587041,14.97740312,0.486293473,0.442945301533
453,180.9553497,0,0,0,1,26338,55.35218714,0.115204889,0.225248992443
454,25.21661719,0,0,0,1,783562,555.0619599,0.011746168,0.0645071566105
455,8.869550024,8,0,0,2,752618,70.52581827,0.396771657,0.607283771038
456,8.620928545,0,0,0,1,752618,64.17510388,0.402861521,0.474749445915
457,16.22441824,0,0,0,1,390757,57.71045218,0.249501629,0.325885236263
458,34.68854526,0,0,0,2,196722,50.34927789,0.28,0.352856099606
459,6.857191249,100,0,0,3,637657,0.0,0.298525345,2.10167980194
460,39.1866154,100,0,0,2,112622,36.95635544,0.194938987,0.588017582893
461,56.0129469,0,0,0,1,118484,35.73054653,0.278894528,0.128344506025
462,14.85341529,0,0,0,1,390757,36.36279411,0.308487319,0.328448593616
463,4.752957186,0,0,0,1,2381741,392.5307675,0.030948993,0.1189853549
464,4.223245517,0,0,0,1,2381741,286.968847,0.03481519,0.122384801507
465,14.62543502,0,0,0,1,587041,18.89269829,0.600977045,0.43932685256
466,183.0814792,0,0,0,1,26338,57.66484559,0.11,0.236476182938
467,14.95321451,0,0,0,1,587041,21.23692989,0.566132238,0.437338918447
468,27.94475453,0,0,0,1,196722,48.95968683,0.344836979,0.229261979461
469,6.682410763,100,0,0,3,637657,0.0,0.500436103,2.09761381149
470,15.47257503,100,0,0,1,390757,57.25376348,0.255828402,-0.0953460037708
471,33.65605779,100,1,1,2,196722,49.64573428,0.336015916,0.817833304405
472,6.506416459,100,0,0,3,637657,0.0,0.505253454,2.09358644485
473,20.37369284,100,0,0,2,245857,26.27447832,0.187674364,0.490972548723
474,34.38314748,100,0,0,2,71740,57.07346535,0.386206315,0.344872891903
475,6.904043475,100,0,0,3,1246700,64.68519176,3.622500824,2.65859866142
476,161.6737034,0,0,0,1,26338,38.14104042,0.305231613,0.112861990929
477,8.131603283,0,0,0,1,752618,66.53854373,0.637565359,0.473489522934
478,4.47150005,0,0,0,1,2381741,345.6537041,0.032973883,0.114407792687
479,11.27329964,100,0,0,2,603550,197.3694528,0.05,0.382400780916
480,32.66455201,100,0,0,2,196722,49.53139304,0.351252177,0.576974213123
481,24.74772386,0,0,0,1,783562,447.2412137,0.088948926,0.132595330477
482,17.28675543,35,0,0,2,475440,45.23234431,0.486576879,0.541376173496
483,4.610821664,0,0,0,1,2381741,361.7291743,0.031842007,0.115257412195
484,24.98420929,0,0,0,1,783562,557.4656617,0.012331041,0.0630313456059
485,19.32696692,50,0,0,1,447400,123.4871552,0.049689281,0.0511761419475
486,67.28334627,0,0,0,1,118484,25.86832833,0.18,0.122633069754
487,16.61082975,0,0,0,1,390757,61.81113777,0.249156504,0.325251996517
488,24.78976903,0,0,0,1,783562,386.1940968,0.101969124,0.157976284623
489,40.72705155,100,0,0,2,112622,39.10542757,0.184459157,0.609212994576
490,17.6660546,25,0,0,2,475440,50.94214029,0.432422896,0.521263301373
491,18.41719881,100,0,0,2,475440,59.05103438,0.565311306,0.728669583797
492,41.72807117,100,0,0,2,238533,78.6432553,0.406220387,0.737281739712
493,18.93063031,100,0,0,2,447400,90.90451018,0.087440668,0.59195715189
494,15.14089319,0,0,0,1,390757,48.46958014,0.27741406,0.327957391739
495,7.165224192,100,0,0,3,1246700,102.3792254,2.13933795,2.52368974686
496,19.88759726,100,0,0,2,245857,21.18498009,0.183536217,0.500547528267
497,27.21191834,0,0,0,1,196722,54.01896773,0.370754326,0.22702459991
498,8.373405898,0,0,0,1,752618,53.65967398,0.529689103,0.479060024023
499,9.371369008,0,0,0,1,752618,87.83302346,0.381489033,0.469397097826
500,9.119178654,0,0,0,1,752618,82.86919808,0.38410601,0.469581782818
501,5.44993528,100,0,0,2,1267000,19.26720113,0.548205088,1.67226970196
502,24.93497812,20,0,0,2,274200,38.51408641,0.449116048,0.411044120789
503,4.341668972,0,0,0,1,2381741,335.2690912,0.033739737,0.114367723465
504,5.964744975,200,0,0,2,1240192,45.61117598,0.271046856,2.08998584747
505,15.58723496,0,0,0,1,587041,20.14535569,0.36606004,0.439033865929
506,15.27386162,0,0,0,1,587041,19.60879502,0.492647044,0.43927153945
507,16.97986216,0,0,0,1,390757,66.9008065,0.25,0.323508441448
508,19.10320519,100,0,0,2,447400,116.1604376,0.053686001,0.517657220364
509,19.40357606,200,0,0,2,245857,19.55526596,0.179196897,0.993317246437
510,39.85394474,100,0,0,2,238533,70.57961572,0.472682826,0.726272940636
511,41.53717746,100,0,0,2,112622,40.09791859,0.18,0.620956659317
512,26.54079869,0,0,0,1,196722,44.78656719,0.355914297,0.23567032814
513,18.04005132,100,0,0,2,475440,61.68511416,0.423679823,0.711566865444
514,9.628185879,0,0,0,1,752618,85.85307416,0.369019691,0.469653189182
515,7.925971586,100,1,1,2,1267000,24.46901333,0.60408671,1.87585318089
516,20.85973147,100,0,0,2,245857,28.64896871,0.184622325,0.491854846478
517,69.02134107,50,0,0,2,147181,18.53383974,0.822765946,0.994968831539
518,25.4656428,0,0,0,1,783562,588.2048537,0.010866581,0.0438871346414
519,31.63569911,100,0,0,2,196722,46.91551225,0.362037538,0.56478536129
520,18.80124937,50,0,0,2,475440,60.62989094,0.467364088,0.544068455696
521,5.68133386,100,0,0,2,1267000,20.46123656,0.886626308,1.67333209515
522,24.72067558,0,0,0,1,783562,559.6858085,0.058811967,0.0616854391992
523,9.89029893,0,0,0,1,752618,92.2917542,0.365625233,0.469380438328
524,26.23040163,0,0,0,1,322463,78.04509303,0.463650729,0.270620673895
525,37.09146776,100,0,0,3,185180,61.13414827,0.050553689,1.90403294563
526,6.549420574,100,0,0,2,1240192,47.76513899,0.269400116,1.55156123638
527,10.15521819,0,0,0,1,752618,97.91508426,0.3,0.469006150961
528,4.250063084,67,0,0,2,1284000,27.10215388,0.358014058,1.4223536253
529,15.8395934,0,0,0,1,390757,62.30922835,0.254942968,0.326542288065
530,6.356431101,100,0,0,2,1240192,43.87167423,0.285144562,1.56324076653
531,13.58597413,0,0,0,1,799380,24.63427787,0.454280642,0.531195104122
532,6.744490369,100,0,0,2,1240192,48.96119444,0.259023785,1.55150294304
533,7.604573007,100,0,0,3,1267000,24.39611462,0.608794214,2.84993720055
534,26.13190274,15,0,0,2,580367,23.1303791,0.796878511,0.829872131348
535,38.31565444,0,0,0,1,238533,59.8645213,0.754008431,0.206933319569
536,12.70203512,0,0,0,1,1219090,414.1452227,0.094025166,0.15950897336
537,25.67342086,100,0,0,2,274200,40.86637373,0.446210232,0.598050534725
538,25.73610306,0,0,0,1,322463,68.44300006,0.474522502,0.275024026632
539,16.89525492,100,0,0,2,475440,43.47728738,0.405877573,0.746821701527
540,13.96123496,0,0,0,1,799380,22.38533897,0.324852256,0.535310029984
541,19.22584974,50,0,0,2,475440,49.87450321,0.464023422,0.596272826195
542,8.479829951,100,0,0,3,1246700,160.3607227,1.978991281,2.33383965492
543,6.16311426,100,0,0,2,1240192,43.17492446,0.287948677,1.5612102747
544,30.8242159,100,0,0,2,274200,32.63652373,0.32,0.744095206261
545,12.73354797,0,0,0,1,1219090,453.8866964,0.117148899,0.13896086812
546,18.04080929,100,0,0,2,527968,52.0957528,0.117964946,0.832245528698
547,40.75962236,100,0,0,2,238533,76.29999038,0.428794862,0.725306689739
548,19.18084556,0,0,0,1,947300,31.22308754,0.394424972,0.613671123981
549,26.76802265,10,0,0,2,580367,30.20273541,0.537369427,0.795742869377
550,7.900993794,100,0,0,3,637657,0.0,1.970479276,2.12604784966
551,7.424284912,100,0,0,3,1246700,106.602519,2.002301616,2.51442670822
552,30.09147338,100,0,0,2,274200,34.06192365,0.281264316,0.723376095295
553,19.78150639,0,0,0,1,947300,24.4326427,0.456791062,0.624670028687
554,57.49881347,15,0,0,2,241038,36.67008561,0.618210753,0.734851777554
555,59.44989587,0,0,0,1,241038,40.96791919,0.409006399,0.197914868593
556,26.40418673,168,0,0,2,274200,41.18892323,0.295731305,0.942764878273
557,27.17824216,156,0,0,2,274200,34.41863315,0.303678071,0.911828696728
558,24.78931226,100,0,0,2,322463,50.78175921,0.498351958,0.62769728899
559,15.91170293,0,0,0,1,587041,19.32827421,0.418475702,0.440234005451
560,25.66931781,8,0,0,2,783562,567.6311267,0.01049001,0.0379542075098
561,28.65572939,100,0,0,2,274200,42.2125761,0.295578303,0.659748494625
562,61.39624872,0,0,0,1,241038,48.25066973,0.61994365,0.177461221814
563,25.76949878,0,0,0,1,783562,578.9276111,0.05,0.0495230220258
564,7.590137957,100,0,0,2,644329,26.9942029,0.968908964,0.888004601002
565,18.58558429,0,0,0,1,947300,21.57059274,0.41269085,0.62370300293
566,4.508007788,100,0,0,3,1284000,26.41741253,0.855088088,2.78440070152
567,36.15941246,100,0,0,2,185180,54.33297291,0.49,0.607587575912
568,39.06133323,100,0,0,2,238533,56.67149658,0.610232476,0.759281754494
569,29.37551058,100,0,0,2,274200,35.19599866,0.287091616,0.702944219112
570,6.937635463,200,0,0,2,1240192,50.8612388,0.3,2.09284210205
571,27.25245067,100,0,0,2,322463,78.1680569,0.366905125,0.586140871048
572,25.25492537,100,0,0,2,322463,56.53290777,0.698208418,0.617789685726
573,28.76114009,200,0,0,2,196722,46.12801624,0.336527291,1.02078294754
574,25.77194657,10,0,0,2,783562,576.7516119,0.050394414,0.0364313088357
575,5.223710339,100,0,0,2,1267000,17.86071119,0.576093015,1.67220330238
576,8.087420039,100,0,0,2,637657,0.0,2.83,0.983478188515
577,6.704996054,200,0,0,2,1267000,25.19986153,0.671305345,2.20638942719
578,9.030308815,100,0,0,2,1246700,225.7365925,1.939361289,1.07253885269
579,12.82009614,0,0,0,1,1219090,441.23856,0.112876661,0.146405398846
580,27.92676149,100,0,0,2,274200,35.8513692,0.288633428,0.667998671532
581,7.839706113,100,0,0,2,644329,30.04834312,0.396424286,0.883015394211
582,12.68627091,0,0,0,1,1219090,419.2904642,0.087519939,0.158021003008
583,0.983474303,100,0,0,2,824292,279.6648575,0.31519537,0.344360411167
584,14.35475494,100,0,0,1,799380,32.88981437,0.331429887,0.325825691223
585,15.49626085,0,0,0,1,799380,41.99657338,0.28890197,0.517750740051
586,8.278379524,100,0,0,2,644329,43.26961409,1.0,0.84709072113
587,7.321298591,100,0,0,3,644329,26.19331276,1.052564187,2.02863740921
588,12.89703631,0,0,0,1,1219090,486.7066269,0.17306839,0.118652194738
589,25.89803042,0,0,0,1,438317,55.48573263,0.178879017,0.332742363214
590,28.13683238,0,0,0,1,580367,36.60045187,0.689349976,0.427642196417
591,8.757631347,200,0,0,3,1246700,168.0272174,1.968080746,3.03537249565
592,15.85598339,0,0,0,1,799380,45.46903248,0.276011836,0.514797031879
593,16.23251357,0,0,0,2,587041,15.37880832,0.420671831,0.722701370716
594,15.1247767,0,0,0,1,799380,34.44457522,0.306931222,0.524696111679
595,8.060053172,100,0,0,2,644329,36.05801174,1.034094496,0.867457509041
596,9.298906714,100,0,0,2,1246700,179.3578537,1.379761153,1.17214214802
597,26.73489982,100,0,0,2,322463,79.09834668,0.455685588,0.571926474571
598,7.938970081,100,0,0,2,1246700,160.8354779,2.045627892,1.19372081757
599,21.94719604,0,0,0,1,676578,21.70607915,0.449056154,0.493735492229
600,19.64976864,88,0,0,2,475440,53.03231424,0.459347894,0.727352797985
601,7.293661405,100,0,0,2,1267000,20.7793519,0.638372885,1.71321427822
602,14.74323476,0,0,0,1,799380,32.38126824,0.312561577,0.525932312012
603,22.69286764,0,0,0,1,676578,4.74102736,0.769514114,0.522962093353
604,42.72815082,100,0,0,2,238533,84.52763507,0.39229745,0.739604413509
605,68.67620821,100,0,0,2,147181,24.55968278,0.743722691,1.26795148849
606,6.167160221,100,0,0,2,1267000,24.03162107,0.855108257,1.6712385416
607,12.93798571,0,0,0,1,1219090,618.350112,0.269320489,0.0364970229566
608,4.378487539,100,0,0,2,1284000,26.5836599,0.821877179,1.63367605209
609,5.919825572,98,0,0,2,1267000,24.20611728,0.823794987,1.65081846714
610,1.23238664,0,0,0,1,17098242,490.0229406,0.229559081,6.7045006752
611,29.90213141,100,0,0,2,322463,90.2246878,0.311615997,0.602245986462
612,1.27358567,0,0,0,1,17098242,276.9126234,0.156737645,7.48122167587
613,6.424608524,100,0,0,2,1267000,22.32965392,0.650213827,1.68474125862
614,7.681925082,100,0,0,3,1246700,163.1160505,2.01429876,2.30444288254
615,6.335840428,100,0,0,3,637657,0.0,0.558107453,2.08968353271
616,68.86329757,100,0,0,2,147181,19.85499235,0.781303963,1.28789412975
617,20.39725008,0,0,0,1,947300,26.94161235,0.437985877,0.623782515526
618,18.70699171,100,0,0,2,527968,65.91392692,0.109158073,0.800271213055
619,8.262825572,200,0,0,2,1267000,24.89688521,0.61,2.23918271065
620,44.60488067,0,0,0,1,238533,58.13685964,0.369423675,0.1968139112
621,63.35151304,20,0,0,3,241038,52.68008919,0.578933887,1.92809379101
622,6.994078927,121,0,0,2,1267000,23.16416045,0.634836642,1.83530950546
623,30.52133113,100,0,0,2,322463,92.63601398,0.25,0.608151972294
624,43.69984447,100,0,0,2,238533,57.89263246,0.379294815,0.845117926598
625,18.48414866,0,0,0,1,527968,69.6851483,0.111163821,0.376350462437
626,8.404381128,100,0,0,3,1861484,112.6487078,0.589509655,3.19268989563
627,19.24842415,100,0,0,2,527968,64.65160379,0.118642535,0.816665172577
628,22.16015744,0,0,0,1,676578,20.28780579,0.482538414,0.496488779783
629,18.27078346,0,0,0,1,527968,58.08815663,0.114300701,0.378797292709
630,27.43561919,30,0,0,3,580367,34.9858061,0.685384394,1.95621407032
631,5.077577103,100,0,0,3,1284000,37.10492956,0.81924336,2.75891685486
632,29.35721928,100,0,0,2,322463,88.37029761,0.335243535,0.596731007099
633,63.28089903,0,0,0,2,147181,41.70218806,0.49360362,0.575898766518
634,8.196003048,108,0,0,3,1246700,131.7962109,1.642808409,2.50225400925
635,16.5534639,0,0,0,1,587041,19.20267152,0.426656311,0.441072851419
636,26.49430435,0,0,0,1,438317,59.32829852,0.161565452,0.3308840096
637,9.847597658,100,0,0,2,1246700,193.3155525,0.9,1.15000736713
638,22.33913311,0,0,0,1,676578,17.93361636,0.525566332,0.500627875328
639,28.28118575,100,0,0,2,322463,78.7182038,0.377033363,0.606332600117
640,8.520877966,100,0,0,2,1861484,119.3781131,0.57993519,1.92963123322
641,22.7731348,40,0,0,2,676578,5.36003275,0.665198298,1.08051645756
642,7.593838035,100,0,0,3,1861484,54.17337061,2.747877754,3.40092277527
643,28.6445358,0,0,0,1,438317,146.7602906,0.145763905,0.300636261702
644,22.80951494,100,0,0,2,676578,6.93670065,0.582425528,1.36392784119
645,1.248218793,0,0,0,1,17098242,367.6760145,0.124228182,7.12508916855
646,22.77591941,39,0,0,2,676578,15.24817471,0.285008033,1.04159092903
647,9.563713002,50,0,0,2,1246700,183.0623289,1.861241901,0.718900203705
648,22.4444706,100,0,0,2,947300,40.72677825,0.484386833,1.64658463001
649,22.62901247,0,0,0,2,676578,19.07431371,0.503482729,0.854517996311
650,4.794707165,100,0,0,3,1284000,29.18358859,0.876572052,2.78128528595
651,29.60844604,50,0,0,2,580367,39.41334629,0.520404262,1.01190268993
652,7.736356693,126,0,0,3,637657,0.0,1.054638196,2.30794477463
653,16.88091632,0,0,0,1,587041,13.67082999,0.41680729,0.44759452343
654,68.46999952,75,0,0,2,147181,28.58463504,0.680407,1.12739789486
655,18.95188155,100,0,0,2,527968,67.74874258,0.102882447,0.799913525581
656,27.15344374,0,0,0,1,438317,97.29871306,0.159119928,0.315132707357
657,13.08570245,0,0,0,1,1219090,601.3723752,0.277250105,0.0459133945405
658,27.87216786,0,0,0,1,438317,146.5917226,0.147856065,0.303166627884
659,5.21707866,100,0,0,2,1284000,39.20918349,1.159943239,1.60382413864
660,16.23758413,0,0,0,1,799380,50.08577118,0.24,0.510665595531
661,8.754542075,65,0,0,2,1861484,133.8184781,1.3150958,1.53361403942
662,67.34446021,50,0,0,2,241038,65.3348763,0.441069049,0.960963845253
663,8.636377213,100,0,0,2,1861484,129.8438771,1.361628646,1.89167571068
664,13.04426991,0,0,0,1,1219090,686.9412202,0.280843485,0.00201239809394
665,32.17233646,0,0,0,1,438317,339.3530245,0.066727438,0.131142228842
666,13.11424177,0,0,0,1,1219090,570.2060736,0.272015423,0.0642187297344
667,13.08150998,0,0,0,1,1219090,661.4339652,0.273845868,0.014072176069
668,62.31782635,80,0,0,2,147181,42.25072774,0.49,0.996164083481
669,68.21578193,100,0,0,2,147181,30.69813693,0.812254864,1.23785150051
670,28.81653399,100,0,0,2,322463,84.07703434,0.361944693,0.599094033241
671,22.48877144,100,0,0,1,676578,23.66903777,1.065735198,0.298551380634
672,45.59117606,0,0,0,1,238533,55.64830842,0.3,0.198145627975
673,28.8643479,35,0,0,2,580367,39.2894476,0.680672407,0.911812067032
674,21.69299031,0,0,0,2,676578,22.99766004,0.6,0.83278131485
675,31.24776589,0,0,0,1,438317,294.1566531,0.0699014,0.144159525633
676,4.651911215,100,0,0,3,1284000,31.32111874,0.90810136,2.76977372169
677,22.79687782,0,0,0,1,676578,13.19643897,0.889789469,0.508663415909
678,19.55171904,100,0,0,2,527968,73.90669273,0.123351969,0.793823003769
679,20.07056201,100,0,0,2,475440,57.1497078,0.462433863,0.772698283195
680,71.53245131,100,0,0,2,241038,52.79119205,0.432980741,1.41181766987
681,5.369158879,100,0,0,2,1284000,41.76753768,1.5,1.59732425213
682,64.15910342,0,0,0,2,147181,39.86817954,0.506554815,0.589857399464
683,29.47822923,0,0,0,1,438317,144.978329,0.139269732,0.29859444499
684,69.43632539,100,0,0,2,241038,57.95094404,0.419946237,1.35538184643
685,73.63714435,35,0,0,2,241038,52.03034883,0.436434976,0.957577943802
686,7.749628254,100,0,0,3,1861484,83.46598036,3.830865819,3.28900575638
687,21.04266336,0,0,0,1,947300,25.67596588,0.638625712,0.627985358238
688,4.936668224,100,0,0,3,1284000,33.66517607,0.862817112,2.76817893982
689,7.424899704,100,0,0,3,1861484,34.93542591,2.702422993,3.47259545326
690,21.72326824,10,0,0,2,947300,36.09241915,0.503378368,1.07519185543
691,13.23692262,0,0,0,1,1219090,580.6171331,0.2,0.0576972030103
692,8.887532743,50,0,0,2,1861484,136.7873517,1.65,1.37235546112
693,27.75768073,100,0,0,2,322463,79.09238797,0.399892712,0.593779802322
694,22.8112398,51,0,0,1,676578,9.82697082,0.984745309,0.402605235577
695,34.05597319,100,0,0,3,438317,321.0531965,0.098256739,1.32263696194
696,17.21927429,0,0,0,1,587041,12.48323698,0.411078244,0.449811577797
697,30.34857877,0,0,0,1,438317,164.0513499,0.078513048,0.276645690203
698,13.19433184,0,0,0,1,1219090,586.9059629,0.26991454,0.0541260205209
699,20.46273638,100,0,0,2,527968,82.7415741,0.16946815,0.785756111145
700,7.893928715,100,0,0,3,1861484,114.6849004,2.344879903,3.17219233513
701,7.595155389,107,0,0,2,637657,0.0,0.488269084,1.00718700886
702,33.92163924,100,9,178,2,580367,94.5709472,0.4,4.3970990181
703,8.284300053,100,0,0,3,1861484,94.92842735,0.65125694,3.25799655914
704,67.07594051,100,0,0,2,147181,45.72228723,0.437412384,1.1646194458
705,30.34955468,117,0,0,2,580367,52.98809604,0.518405119,1.26068341732
706,65.13367215,100,0,0,2,147181,37.18347407,0.539984096,1.1571906805
707,20.16649115,100,0,0,3,527968,79.93696624,0.120098747,1.95702826977
708,4.893479182,0,0,0,1,2381741,425.2537306,0.03,0.125370234251
709,75.75127988,100,0,0,2,241038,52.29424027,0.421265258,1.4909965992
710,5.005590643,100,0,0,2,342000,67.71205555,0.135051368,0.216925889254
711,33.11507425,100,0,0,3,438317,292.0043788,0.067255551,1.41448020935
712,23.1976755,0,0,0,1,947300,45.64167972,0.479005722,0.603669881821
713,77.87539309,50,0,0,2,241038,52.81651599,0.410365886,1.12407910824
714,67.87851693,100,0,0,2,147181,38.95948969,0.900483704,1.20267307758
715,35.01347198,100,0,0,2,438317,356.26817,0.25,0.279459118843
716,65.33298069,100,0,0,2,241038,49.68286165,0.557141461,1.30579721928
717,19.86049154,100,0,0,2,527968,78.52249036,0.118903435,0.786177039146
718,20.87870604,100,0,0,3,475440,58.57243636,0.42299218,1.98028028011
719,8.029831038,100,0,0,2,1861484,109.970872,3.498783836,1.95512247086
720,33.25352751,66,9,161,2,580367,85.37801372,0.459928694,4.00848913193
721,66.14194767,100,0,0,2,147181,38.41344055,0.541471523,1.17186653614
722,31.84090412,35,3,8,2,580367,69.99987383,0.500126236,1.35609996319
723,23.97274992,0,0,0,1,947300,49.17452487,0.476609031,0.598670244217
724,18.82288609,200,0,0,2,143100,44.95927823,0.938620044,0.769680023193
725,20.76641009,100,0,0,2,527968,85.74014041,0.97,0.782280921936
726,80.04132129,100,0,0,2,241038,50.31284393,0.45,1.57395279408
727,31.09740388,100,0,0,2,580367,65.05859332,0.512010335,1.18169045448
728,8.158528894,100,0,0,3,1861484,118.9741098,3.141092993,3.16219687462
729,32.56362612,100,4,38,2,580367,77.69658603,0.478827854,2.22694778442
